Account,Name,Address,Status,Reason
0190350000001,2505 FANNIN LTD,2514 SAN JACINTO ST 77002,,
0190350000006,2505 FANNIN LTD,2505 FANNIN ST 77002,,
0422010000120,2505 WHEELER ST LLC,2512 MORRIS ST 77026,,
0310490000001,2505 WHEELER STREET LLC,1302 BUNTON ST 77009,,
0150720000005,2505 WHEELER STREET LLC,4918 NOBLE ST 77020,,
0180880000011,2505 WHEELER STREET LLC,7326 EAGLE PASS ST 1 77020,,
0620450020019,2505 WHEELER STREET LLC,116 HOFFMAN ST 77020,,
0432310020011,2505 WHEELER STREET LLC,3001 MARJORIE ST 77088,,
0091690000005,2505 WHELLER STREET LLC,1804 GRANGER ST 77020,,
0291720080009,2509 DRISCOLL LLC,2509 DRISCOLL ST 6 77019,,
0200100000026,251 W 28TH ST LLC,251 W 28TH ST 77008,,
0612060650001,2510 SAM HOUSTON PARKWAY LLC,2510 BELTWAY 8 77503,,
0612060650007,2510 SAM HOUSTON PARKWAY LLC,2527 MORNING GLORY DR 77503,,
0562820000019,2510 YALE REALTY LTD,2510 YALE ST 77008,,
0140300000007,2511 WHITNEY LLC,215 HYDE PARK BLVD 12 77006,,
0611220000010,2512 CALUMET LLC,2512 CALUMET ST 6 77004,,
0012320000011,2514 MCKINNEY LLC,2514 MCKINNEY ST 77003,,
0622160050007,2515 ALBANS LLC,ALBANS RD 77005,,
0622160050006,2515 ALBANS LLC,2515 ALBANS RD 77005,,
0190330000008,2515 CAROLINE LTD,MCILHENNY ST 77004,,
0190900000009,2515 CAROLINE LTD,DENNIS 77004,,
0191240000005,2515 CAROLINE LTD,3109 CHENEVERT ST 77004,,
0190860000016,2515 CAROLINE LTD,DENNIS 77004,,
0190860000021,2515 CAROLINE LTD,CAROLINE ST 77004,,
0191240000010,2515 CAROLINE LTD,1817 ELGIN ST 77004,,
0031950000012,2515 CAROLINE LTD,GARGAN 77009,,
0190860000014,2515 CAROLINE LTD,DENNIS 77004,,
0190900000003,2515 CAROLINE LTD,1120 DENNIS ST 77004,,
0190330000006,2515 CAROLINE LTD,2317 CAROLINE ST 77004,,
0190330000007,2515 CAROLINE LTD,2323 CAROLINE ST 77004,,
0190860000001,2515 CAROLINE LTD,CAROLINE ST 77004,,
0180490000012,2515 RALPH LLC,2502 RALPH ST 77006,,
0180480000001,2515 RALPH LLC,2515 RALPH ST 77006,,
0180480000014,2515 RALPH LLC,KUESTER ST 77006,,
0641720110010,2515 REBA LLC,2515 REBA DR 77019,,
0611490000011,2518 CLEBURNE HOUSING LLC,2518 CLEBURNE ST 77004,,
0611490000010,2518 CLEBURNE HOUSING LLC,2516 CLEBURNE ST 77004,,
0591590020011,2519 SOUTH BOULEVARD LTD,2519 SOUTH BLVD 77098,,
0190310000010,2520 CAROLINE LLC,2406 CAROLINE ST 77004,,
0190310000008,2520 CAROLINE LLC,2520 CAROLINE ST 77004,,
0032610000011,2520 COCHRAN LLC,2520 COCHRAN ST 77009,,
1155700070006,2522 SPRING DUSK LANE TRUST,2522 SPRING DUSK LN 77373,,
1307760010005,2523 CALUMET LLC,2531 CALUMET ST 77004,,
1307760010006,2523 CALUMET LLC,2533 CALUMET ST 77004,,
0012320000004,2524 MCKINNEY HOLDINGS LLC,2524 MCKINNEY ST 77003,,
0622160080017,2524 NOTTINGHAM CORP,2524 NOTTINGHAM ST 77005,,
0622160050005,2525 ALBANS LLC,2525 ALBANS RD 4 77005,,
1022100000009,2525 INNER LOOP LP,2525 N LOOP W 77008,,
1022100000011,2525 INNER LOOP LP,2525 N LOOP W 77008,,
1254110010003,2525 LOUETTA LTD,2525 LOUETTA RD 77388,,
0622160080006,2525 SUNSET BOULEVARD PROPERTY LTD,2519 SUNSET BLVD 1 77005,,
0622160080004,2525 SUNSET BOULEVARD PROPERTY LTD,2525 SUNSET BLVD 77005,,
0622160080005,2525 SUNSET BOULEVARD PROPERTY LTD,2525 SUNSET BLVD 77005,,
1242010040005,2527 LIZA CT LAND TRUST,2527 LIZA CT 77388,,
1314220010002,2528 FM INVESTMENT INC,2528 FM 1960 RD E 77338,,
1390080010002,25298 PROPERTY LLC,25298 FM 2978 RD 77375,,
1233710010023,25306 TWISTER TRAIL LANDTRUST,25306 TWISTER TRL 77373,,
1063370000009,25310 PEPPER RIDGE LLC,25310 PEPPER RIDGE LN 77373,,
1273830010001,2533 SOUTHMORE PARTNERS LP,2533 SOUTHMORE BLVD 77004,,
0451380010076,2535 BLUE WILLOW LLC,2535 BLUE WILLOW DR 77042,,
0620740000010,2536 WHITE OAK LLC,2536 WHITE OAK DR 77009,,
1351040050007,25420 KUYKENDAHL E800 LLC,25420 KUYKENDAHL RD 77375,,
1351040050008,25420 KUYKENDAHL ROAD E800 LLC,25420 KUYKENDAHL RD 77375,,
1361690010005,255 ASSAY STREET LLC,255 ASSAY ST 251 77044,,
1121150000002,255 NORTH SAM HOUSTON HOTEL LLC,255 NORTHBELT 390 77060,,
2234499000000,255 NORTH SAMHOUSTON HOTEL LLC,12400 GREENSPOINT DR 77060,,
1020480000008,2550 MOANA LP,2550 N LOOP W 77092,,
1385470010001,2551 KATY FBR LLC,2551 KATY FORT BEND RD 77493,,
1405850020001,2551 UPLAND WILLOW LLC,2551 UPLAND WILLOW AVE 77038,,
1143670000004,2555 CENTRAL PARKWAY LLC,2555 CENTRAL PKY 77092,,
0611260320013,2555 N MACGREGOR LLC,2555 N MACGREGOR WAY 77004,,
1308640030017,25606 MARMITE DRIVE LLC,25606 MARMITE DR 77375,,
2236235700000,258 PERFORMANCE,21925 FRANZ RD 77449,,
2229217700000,26 PIECES MOTORCYCLES,5950 N SAM HOUSTON PKY E 77396,,
1132800000026,26 THREE FOUNTAINS LLC,5851 INWOOD DR 26 77057,,
1041770000007,260 EL DORADO LLC,12526 CORNING DR 77089,D,Opt-Out
0805030000043,260 EL DORADO LLC,2515 LANCASTER LN 77506,D,Opt-Out
1174670020011,260 EL DORADO LLC,9215 WOODWIND LAKES DR 77040,,
1146650230005,260 EL DORADO NO 2405 TRUST,260 EL DORADO BLVD 2405 77598,,
0291770000001,2600 CAVALCADE LLC,3801 CHERRY ST 77026,,
1123950000027,2600 CORPORATION,CADDO LAKE LN 77083,,
0451910000268,2600 MAINRIDGE LLC,2600 WESTRIDGE ST 264 77054,,
0761790050142,2600 NANTUCKET HOA,2600 NANTUCKET DR 77057,,
1020480000011,2600 NORTH LOOP WEST,2600 N LOOP W 77092,,
1136660000001,2600 S LOOP W LLC,2600 S LOOP W 77054,,
1413160040006,26002 HAGGARD NEST DR LLC,24243 PALOMINO SAGE TRL 77493,,
1413160040008,26002 HAGGARD NEST DR LLC,24303 PALOMINO SAGE TRL 77493,,
0091410000004,2601 WEST LLC,2116 WEST ST 12 77026,,
0190310000001,2602 RICHMOND LP,2401 SAN JACINTO ST 77002,,
0190310000011,2602 RICHMOND LP,CAROLINE 77004,,
0690910000050,2603 AUGUSTA INVESTORS LP,2603 AUGUSTA DR 650 77057,,
0032610000002,2604 COCHRAN LLC,2604 COCHRAN ST 77009,,
1251060000004,2604 FOUR SEASONS LLC,1111 CAROLINE ST 2604 77010,,
0720680030030,2605 ALDINE WESTFIELD LLF,2605 ALDINE WESTFIELD RD 8 77093,,
1247840010026,2605 CALUMET STREET TRUST,2605 CALUMET ST 26 77004,,
0022080000012,2606 CLAY ST LLC,2605 BELL ST 77003,,
1417570010001,2606 CLAY STREET LLC,1416 NAGLE ST 77003,,
0572190000014,2606 PASADENA BLVD LLC,2606 PASADENA BLVD 77502,,
0572190000031,2606 PASADENA BLVD LLC,2608 PASADENA BLVD 77502,,
1086370000006,2606 PASADENA BLVD LLC,4901 FAIRSHIRE ST 77505,,
1283820030001,2607 CYPRESS ISLAND LLC,2607 CYPRESS ISLAND DR 77073,,
0261510010006,2607 GRANT LLC,2617 GRANT ST 77006,,
0261510010002,2607 GRANT LLC,2615 GRANT ST 77006,,
1404540010001,2607 GRANT LLC,2607 GRANT ST 77006,,
0180350000002,2607 GRANT LLC,1002 MISSOURI ST 77006,,
0261510010001,2607 GRANT LLC,2615 GRANT ST 77006,,
0261510010003,2607 GRANT LLC,2615 GRANT ST 77006,,
0261510010004,2607 GRANT LLC,2617 GRANT ST 77006,,
1265530030003,2607 MILL CREEK DR SERIES,2607 MILL CREEK DR 77503,,
0913390000303,2607 MOONEY ROAD TRUST,2607 MOONEY RD 77093,,
0640090100051,2610 CAMPBELL LTD,2610 CAMPBELL RD 92 77080,,
1092240060003,2610 CHESTNUT RIDGE INC,2610 CHESTNUT RIDGE DR 77339,,
0210766400000,"2610 CHESTNUT RIDGE, INC",,,
0261280000012,2610 WHITNEY LLC,2610 WHITNEY ST 4 77006,,
0611260330015,2615 RIVERSIDE LLC,2615 RIVERSIDE DR 77004,,
1502300010001,2616 BLODGETT STREET HOU LLC,2616 BLODGETT ST 77004,,
1417520010002,2616 EASTMAN STREET LLC,WELCH ST 77019,,
1417520010003,2616 EASTMAN STREET LLC,WELCH ST 77019,,
1417520010001,2616 EASTMAN STREET LLC,WELCH ST 77019,,
0231010000009,2617 CANAL LLC,2617 CANAL ST 77003,,
0611260330014,2617 RIVERSIDE LLC,2617 RIVERSIDE DR 77004,,
0190540010010,2620 LIVE OAK HOUSTON LLC,2620 LIVE OAK ST 77004,,
0611260320010,2620 RIVERSIDE LLC,2620 RIVERSIDE DR 77004,,
1049130000005,2620 TANGLEWILDE LLC,2620 TANGLEWILDE ST 77063,,
1503900010001,2626 W LOOP SOUTH REALTY LLC,2626 W LOOP S 77027,,
0460400000001,2626 WILSON ROAD LTD,2626 WILSON RD 77396,,
0151640000008,2628 ARBUCKLE MANGEMENT LLC,715 WILDER ST 77008,,
0600730200023,2629 PAUL QUINN ST LLC,2629 PAUL QUINN 77091,,
1175310000005,2630 SOUTH DAIRY ASFORD PROPERTIES LLC,2630 S DAIRY ASHFORD RD 77082,,
1250030040006,2630 WOODRIDGE MANOR DRIVE TRUST,2630 WOODRIDGE MANOR DR 77087,,
0410170090055,2631 BISSONNET LLC,2631 BISSONNET ST 77005,,
0450100010003,26315 W HARDY RD LLC,FIRST ST 8 77373,,
0450100010020,26315 W HARDY RD LLC,SPRING SCHOOL RD 77373,,
0450100010006,26315 W HARDY RD LLC,SPRING SCHOOL RD 77373,,
0450100010001,26315 W HARDY RD LLC,130 SPRING SCHOOL RD 77373,,
0450100010002,26315 W HARDY RD LLC,26315 HARDY 77373,,
1238990010002,2632 WROXTON RD NO C LLC,2632 C WROXTON RD 77005,,
0670910010001,2642 GREENS PROPERTY LLC,2642 GREENS RD 77032,,
2205971300000,2646 ATRIUM REALTY,2646 S LOOP WEST 77054,,
1275480010066,2658 A SERIES OF TWINKY LLC,2658 SKYVIEW TRACE CT 77047,,
0990760000001,2660 FOUNTAINVIEW RD LLC,5904 WESTHEIMER RD 77057,,
0660510040025,2667 TRUST,1846 COMMONS HILL LN 77080,,
1240490010014,268 PROPERTY INC,9889 BELLAIRE BLVD 113 77036,,
1153300010010,2680 HIGHWAY 6 SOUTH PARTNERS LTD,2680 HIGHWAY 6 S 77082,,
1279150010033,26919 TEAL BAYOU LLC,26919 TEAL BAYOU LN 77447,,
0283000000001,26TH CENTURY REALTY INC,3121 BROADWAY ST 77017,,
0101480220001,2700 ALABAMA KIRBY LLC,2950 KIRBY DR 77098,,
1444920010003,2700 MARKET STREET LLC,LEE DR 77520,,
1444920010001,2700 MARKET STREET LLC,LEE DR 77520,,
0451440050120,2700 MARKET STREET LLC,LEE DR 77520,,
0410080090045,2700 NASA PARKWAY LP,1921 LARRABEE ST 77586,,
0410080090050,2700 NASA PARKWAY LP,2700 NASA ROAD 1 77586,,
0791510050025,2700 NORTH MAIN REALTY LLC,2700 N MAIN ST 77521,,
0791510050024,2700 NORTH MAIN REALTY LLC,2702 N MAIN ST 77521,,
0791510050021,2700 NORTH MAIN REALTY LLC,2716 N MAIN ST 77521,,
2216986200000,2701 PORTER STREET,213 E HAMILTON ST 77076,,
0580900090017,2701 PORTER STREET LLC,201 E HAMILTON ST 12 77076,,
1500650010001,2702 FOX LP,2702 FOX ST 77003,,
1206330030008,2702 KATY LLC,2702 SABAL PALMS CT 77449,,
1316660010001,2702 WESTHEIMER LLC,2702 WESTHEIMER RD 77098,,
1409040010001,2702 YALE LLC,2702 YALE ST 77008,,
1447800010002,2703 GARROW LLC,GARROW ST 77003,,
1447800010001,2703 GARROW LLC,GARROW ST 77003,,
1447800010003,2703 GARROW LLC,GARROW ST 77003,,
1303410010002,27030 NORTHWEST FWY LLC,27030 NORTHWEST FWY 77433,,
1303410010004,27030 NORTHWEST FWY LLC,27030 NORTHWEST FWY 77429,,
1303410010005,27030 NORTHWEST FWY LLC,NORTHWEST FWY 77429,,
0750750080001,2706 SUFFOLK HOLDINGS LTD,2706 SUFFOLK DR 77027,,
0381720000002,2707 COLQUITT LLC,2707 COLQUITT ST 77098,,
0611560170015,2707 ISABELLA TRUST,2707 ISABELLA ST 77004,,
1258930010002,2707 W BAKER RD LLC,2707 W BAKER RD 77521,,
0190500000012,2709 DENNIS DEVELOPMENT LLC,2709 DENNIS ST 77004,,
0312230000007,2709 TERRY ST FAMILY TRUST,2709 TERRY ST 77009,,
0410170080262,2710 BISSONNET LLC,2710 BISSONNET ST 77005,,
0410170080215,2710 BISSONNETT LLC,2710 BISSONNET ST 77005,,
1440770010001,2710 KNOBLOCK LLC,4924 WINNETKA ST 77021,,
1440770010002,2710 KNOBLOCK LLC,4924 WINNETKA ST 77021,,
1440770010003,2710 KNOBLOCK LLC,4924 WINNETKA ST 77021,,
1440770010004,2710 KNOBLOCK LLC,4924 WINNETKA ST 77021,,
0771430020005,2710 RED BLUFF LLC,2710 RED BLUFF RD 77506,,
0192030020007,2712 HOLMAN LLC,2712 HOLMAN ST 77004,,
1361820010006,2713 EADO EDGE COURT TRUST,2713 EADO EDGE CT 77020,,
0601190090007,2715 BARBARA LANE LLC,2715 BARBARA LN 77005,,
1403790010001,2715 BISSONNET LLC,2715 BISSONNET ST 77005,,
0710050060237,2715 RANDOLPH LLC,2715 RANDOLPH RD 77503,,
0270910000004,2718 LYONS LLC,2705 OPELOUSAS ST 77020,,
0270900000003,2718 LYONS LLC,2718 LYONS AVE 77020,,
1328500030014,2718 SKYVIEW POINT DRIVE TR,2718 SKYVIEW POINT DR 77047,,
0410170080250,2720 BISSONNET LLC,2720 BISSONNET ST 77005,,
0410310010002,2720 LEELAND STREET DEVELOPMENT LLC,2720 LEELAND ST 77003,,
0381720000008,2720 RICHMOND AVENUE LLC,2720 RICHMOND AVE 77098,,
1206750010001,2720 RICHMOND AVENUE LLC,2808 RICHMOND AVE 77098,,
0350290560016,2722 WHITE OAK PURCHASE CO LLC,2722 WHITE OAK DR 77007,,
2220774200000,2724 YALE ST PARTNERSHIP,2724 YALE ST 77008,,
2200745900000,2724 YALE ST PARTNERSHIP,2724 YALE ST 77008,,
0410320010031,2727 APPELT LP,2727 APPELT DR 77015,,
0410280030047,2727 CROSSVIEW LLC,2727 CROSSVIEW DR 77063,,
1101420000027,2727 ELMSIDE LLC,2727 ELMSIDE DR 171 77042,,
1316120260002,2727 KIRBY 26L LLC,2727 KIRBY DR 26L 77098,,
1316120200001,2727 KIRBY LLC,2727 KIRBY DR 20B 77098,,
2213349000000,272D ENGINEERING INSTALLATION SQUADRON,10731 SPENCER HWY 77571,,
1406150010001,2731 HOUSTON AVENUE VENTURE LLC,2727 HOUSTON AVE 22 77009,,
0410280030110,2735 FONDREN LLC,2735 FONDREN RD 77063,,
1150930030012,2737 HOUSTON AVE LLC,4527 HICKORYGATE DR 77373,,
1078230000087,2737 HOUSTON AVE LLC,11834 HALLOWING POINT RD 77067,,
1117610000029,2737 HOUSTON AVENUE LLC,4026 SWINDEN DR 77066,,
1041700000021,2737 HOUSTON AVENUE LLC,11815 FLUSHING MEADOWS DR 77089,,
1131330000029,2737 HOUSTON AVENUE LLC,5303 DOVE FOREST LN 77346,,
1158200160013,2750 HOLLY HALL LLC,2750 HOLLY HALL ST 1413 77054,,
1158200070005,2750 HOLLY HALL NO 705 LLC,2750 HOLLY HALL ST 705 77054,,
0600550000031,2757 S BROADWAY LLC,2757 S BROADWAY ST 77571,,
1201440010012,2763 KUYKENDAHL LLC,KUYKENDAHL RD 77379,,
1201440010002,2763 KUYKENDAHL LLC,4710 SPRING CYPRESS RD 77379,,
1201440010013,2763 KUYKENDAHL LLC,19411 KUYKENDAHL RD 77379,,
1361820010074,2777 CLINTON B1 LLC,2777 CLINTON DR 77020,,
1323530000041,2790 BRICKELL COURT INC,2207 BANCROFT ST 901 77027,,
1206560010003,2799 FULTON BK LLC,2799 FULTON ST 77009,,
1156930000002,28 / K I LLC & 28K II LTD &,2811 KIRBY DR 77098,,
0511330010012,28 PALM DEVELOPMENT GROUP LLC,8420 WOODWARD ST 77051,,
1380240020003,28 VIOLET SUNSET LANE LLC,28 VIOLET SUNSET LN 77375,,
0421300000038,2800 ANTOINE LP,2830 ANTOINE DR 77092,,
0760230020005,2800 ANTOINE LP,5712 MITCHELLDALE ST 77092,,
0402250000149,2800 DAIRY LP,2800 S DAIRY ASHFORD RD 312 77082,,
1034590000002,2800 FONDREN LLC,2800 FONDREN RD 77063,,
1142030250005,2800 JEANETTA STREET #2605 LLC,2800 JEANETTA ST 2605 77063,,
1349300000001,2800 MAIN LLC,2727 TRAVIS ST 315 77006,,
1293420010033,2800 POLK AVENUE HOA INC,POLK ST 77003,,
0440890000002,2801 BROADMEAD DR LLC,2801 BROADMEAD DR 235 77025,,
0410310040003,2801 GULF FREEWAY CENTER LP,2801 GULF FWY 77003,,
1022100000003,2801 NLW LLC,N LOOP W 77008,,
1022100000001,2801 NLW LLC,2801 N LOOP W 77008,,
0760210070151,2801 T C JESTER LLC,2801 W T C JESTER BLVD 77018,,
0720780000023,2802 WEST LANE LLC,2802 WEST LANE DR 77027,,
0501770000028,2803 HOUSTON AVENUE HOA INC,HOUSTON AVE 77009,,
1182880000043,2803 KINGS CROSSING LLC,2803 KINGS CROSSING DR 0303 77345,,
1210840000015,2803 KINGS CROSSING LLC,2815 KINGS CROSSING DR 115 77345,,
0512050040002,2803 WHITE OAK REALTY LTD,2803 WHITE OAK DR 77007,,
1262450010007,2806 WHITE SANDS DRIVE TRUST,2806 WHITE SANDS DR 77536,,
0600340140011,2807 AMHERST LLC,2807 AMHERST ST 77005,,
1022110000027,2807 BISSONNET STREET LLC,2807 BISSONNET ST 77005,,
0190850000012,2808 CAROLINE LLC,2808 CAROLINE ST 77004,,
1180600010023,2808 INTERESTS LTD,2808 HIGHWAY 6 S 77082,,
0121150000032,2808 RICHMOND PARTNERS LP,2332 SUL ROSS ST 1 77098,,
2234120500000,281 AUTO WORKZ,513 S ALLEN GENOA RD 77587,,
2221649300000,2810 BEAUCHAMP APTS,2810 BEAUCHAMP ST 77009,,
0430410000010,28121 CALVERT LLC,28121 CALVERT RD 77377,,
0641680200016,2815 TUDOR MANOR LLC,KNOXVILLE ST 77051,,
1213220010022,2815 TUDOR MANOR LLC,2815 TUDOR MNR 77082,,
0641680320012,2815 TUDOR MANOR LLC,4219 KNOXVILLE ST 77051,,
0312270000018,2816 / 2820 COCHRAN LLC,2816 COCHRAN ST 77009,,
0312270000019,2816 / 2820 COCHRAN LLC,2816 COCHRAN ST 77009,,
0192020030007,2819 BERRY STREET TRUST,2819 BERRY ST 12 77004,,
1416150010001,2819 QUITMAN LLC,2819 QUITMAN ST 77026,,
0590500000024,2820 PLUMB LLC,2820 PLUMB ST 77005,,
0611620270006,2824 ISABELLA LLC,2824 ISABELLA ST 77004,,
0190440000014,2826 DREW LLC,2826 DREW ST 77004,,
0610860000027,2826 SOUTH SHAVER INC,2826 SHAVER ST 77502,,
1177400020002,2827 DUNVALE TX LP,2827 DUNVALE RD 387 77063,,
1232020010041,2827 FOSTER HILL LLC,2827 FOSTER HILL DR 77345,,
0190440000010,2828 DREW DEVELOPMENT LLC,2828 DREW ST 77004,,
0391530000003,2828 INVESTMENTS LLC,5237 SCHULER ST 77007,,
1150400010025,28308 FM 2920 LLC,FM 2920 77484,,
1282580010002,2832 MCCULLOCH LLC,5516 HIDALGO ST 77056,,
0422310000305,2835 BOSTIC LLC,2835 BOSTIC ST 24 77093,,
1098920000012,2846 VIRGINIA COLONY DR,2846 VIRGINIA COLONY DR 77598,,
1299660020008,28606 NW FWY LLC,28606 NORTHWEST FWY 77433,,
1062420000052,28626 LOCHLEVAN CT LLC,28626 LOCHLEVAN CT 77336,,
1240490010006,288 ENTERPRISES LP,9889 BELLAIRE BLVD 106 77036,,
1156930000001,28K I LLC & 28K II LTD &,2801 KIRBY DR 77098,,
0351100090021,28TH TOSCANA LLC,1109 E 28TH ST 77009,,
0351100070014,28TH TOSCANA LLC,1128 E 28TH ST 77009,,
0451010000011,29 SC CLEAR LAKE STORAGE LP,15114 OLD GALVESTON RD 77598,,
0422560000018,290 / KICKAPOO PARTNERS LLC,77447,,
2232595900000,290 APPLIANCES,6650 HOOVER ST 77092,,
2238291600000,290 APPLIANCES,5353 DEEP FOREST DR 77092,,
1210760010002,290 AT TELGE LP,22220 NORTHWEST FWY 77429,,
0440040000063,290 BETKA LLC,26103 BETKA RD 77447,,
2219941800000,290 CAR AUDIO,25950 NORTHWEST FWY 77429,,
0421210000151,290 COMMERCE CENTER VENTURE LLC,15302 CYPRESS NORTH HOUSTON RD 77429,,
0993400000001,290 DACOMA INTERESTS LLC,10120 NORTHWEST FWY 77092,,
2222235300000,290 FITNESS,4129 SOUTHERLAND RD 77092,,
1382290010001,290 GCP INC,NORTHWEST FWY 77092,,
1382290010004,290 GCP INC,NORTHWEST FWY 77092,,
0422490000011,290 GRAND LOGISTICS PROPCO LLC,HIGHWAY 290 77447,,
2105224200000,290 GRASS CO,21210 NORTHWEST FWY 77429,,
0410650000029,290 GRASS LLC,12423 HUFFMEISTER RD 77429,,
2232968200000,290 GRASS LLC,21210 NORTHWEST FWY 77429,,
2235951600000,290 GRASS LLC,21210 NORTHWEST FWY 77429,,
0422590000082,290 HOCKLEY LLC,BADTKE RD 77447,A,Opt-Out
0422590000010,290 HOCKLEY LLC,25600 ZUBE RD 77447,A,Opt-Out
0422590000021,290 HOCKLEY LLC,25602 ZUBE RD 1 77447,A,Opt-Out
0422590000059,290 HOCKLEY LLC,25600 ZUBE RD 77447,,
0422590000083,290 HOCKLEY LLC,17238 BADTKE RD 77447,,
0422590000038,290 HOCKLLEY LLC,HIGHWAY 290 77447,A,Opt-Out
2232455400000,290 INK,3610 MANGUM RD 77092,,
1402990010001,290 KICKAPOO DEVELOPMENT INC ET AL,35515 HIGHWAY 290 BYPASS 147 77484,,
2201512100000,290 MANGUM MEDICAL CLINIC,5005 W 34TH ST 77092,,
2230095200000,290 NAIL SPOT,28550 NORTHWEST FWY 77433,,
1198620010005,290 NORTHWEST INC,11611 NORTHWEST FWY 58 77092,,
2236092900000,290 PAIN & REHABILITATION,10694 JONES RD 77065,,
2082220600000,290 PAIN & REHABILITATION CENTER INC,10900 NORTHWEST FWY 77092,,
1302800010009,290 REAL ESTATE FUND LP,26321 NORTHWEST FWY 77429,,
1302800010010,290 REAL ESTATE FUND LP,NORTHWEST FWY 77429,,
1302800010007,290 REAL ESTATE FUND LP,26321 NORTHWEST FWY 77429,,
2214916500000,290 SHELL AUTOPLEX,12445 NORTHWEST FWY 77092,,
2231951200000,290 SHELL AUTOPLEX,12445 NORTHWEST FWY 77092,,
2231951300000,290 SHELL AUTOPLEX,12445 NORTHWEST FWY 77092,,
2214916800000,290 SHELL AUTOPLEX,12445 NORTHWEST FWY 77092,,
0410680000065,290 SKINNER REALTY LTD,25310 NORTHWEST FWY 77429,,
2229948300000,290 SMOKE SHOP,4915 FM 2920 RD 77388,,
2230096200000,290 SMOKE SHOP,17504 NORTHWEST FWY 77065,,
2236733900000,290 STORAGE,17433 LEWIS DR 77433,,
0451630000006,290 WAREHOUSE LP,GESSNER 77041,,
0790810020009,290 WAREHOUSE LP,PAPALOTE ST 77041,,
0790810010001,290 WAREHOUSE LP,14735 SOMMERMEYER ST 77041,,
0420990000002,290 WR HOLDINGS LP,MOUND RD 77447,,
0420990000003,290 WR HOLDINGS LP,WARREN RANCH RD 77447,,
0420990000009,290 WR HOLDINGS LP,WARREN RANCH RD 77447,,
0420990000040,290 WR HOLDINGS LP,MOUND RD 77447,,
0441190000010,290 WR HOLDINGS LP,KATY HOCKLEY RD 77447,,
1281400040003,290 WR HOLDINGS LP,MALLARD CROSSING DR 77447,,
0420990000005,290 WR HOLDINGS LP,MOUND RD 77447,,
0420990000010,290 WR HOLDINGS LP,WARREN RANCH RD 77447,,
1281400040002,290 WR HOLDINGS LP,MALLARD CROSSING DR 77447,,
1453310010001,290 WR HOLDINGS LP,HIGHWAY 290 (OFF) 77447,,
0420990000001,290 WR HOLDINGS LP,MOUND RD 77447,,
0431570000034,290 WR HOLDINGS LP,BETKA RD 77447,,
0441190000007,290 WR HOLDINGS LP,KATY HOCKLEY RD 77447,,
0431570000001,290 WR HOLDINGS LP,16310 WARREN RANCH RD 77447,,
0440040000001,290 WR HOLDINGS LP,HIGHWAY 290 77447,,
0441190000001,290 WR HOLDINGS LP,KATY HOCKLEY RD 77447,,
0441190000006,290 WR HOLDINGS LP,KATY HOCKLEY RD 77447,,
1281400040004,290 WR HOLDINGS LP,MALLARD CROSSING DR 77447,,
1443020010001,290 WR HOLDINGS LP,BETKA RD 77447,,
0410680000322,290-SKINNER REALTY LTD,25310 NORTHWEST FWY 77429,,
0132700010001,2900 MILAM PARTNERS LTD,2910 MILAM ST 196 77006,,
0892880000028,2900 PROPERTIES INC,2900 HILLCROFT ST 77057,,
1140660030038,2902 BROAD HAVEN TRUST,2902 BROAD HAVEN DR 77067,,
1345810010001,2902 REVERE LLC,2902 REVERE ST 6 77098,,
0040580000001,2902 WIPPRECHT LLC,2902 WIPPRECHT ST 18 77026,,
1202880010003,2903 MANGUM LLC,2903 MANGUM RD 77092,,
0590460000007,2903 QUENBY LLC,2903 QUENBY AVE 77005,,
0720780070004,2905 MID LANE PARTNERS LLC,MID LN 77027,,
0022330000002,2905 RUSK LLC,2905 RUSK ST 77003,,
1240090010020,2909 CLINTON DRIVE TRUST,2909 CLINTON DR 77020,,
1118950000051,2909 INVESTMENTS LLC,22026 GRAND FORKS DR 77450,,
2229132200000,2911 FABRICATION LLC,5121 HILTONVIEW RD 77086,,
2228898500000,2911 FABRICATION LLC,5121 HILTONVIEW RD 77086,,
0631410000071,2912 BAYPORT LLC,2912 BAYPORT BLVD 77586,,
1109540000004,2915 CIDERWOOD TRUST,2915 CIDERWOOD DR 77373,,
0710150000002,2915 CRANE ST LLC,2915 CRANE ST 77026,,
0471950000064,2915 FARRELL RD INVESTORS LLC,2915 FARRELL RD 77073,,
0471980000004,2915 FARRELL RD INVESTORS LLC,2915 FARRELL RD 77073,,
0471950000040,2915 FARRELL RD INVESTORS LLC,2915 FARRELL RD 77073,,
0631410000031,2916 ONE FORTY SIX LLC,2916 HIGHWAY 146 77586,,
0570810000022,2919 ROSEDALE ST LLC,2919 ROSEDALE ST 77004,,
2215079100000,2920 AUTO SALES,6211 FM 2920 RD 77379,,
2215079200000,2920 AUTO SALES,6211 FM 2920 RD 77379,,
1284020010004,2920 BUSINESS PARK ASSOCIATION,5051 FM 2920 RD 77388,,
2234873700000,2920 COLLISION CENTER,2415 FM 2920 RD 77388,,
2221412500000,2920 COLLISION CENTER MARK J MANGRUM,2415 FM 2920 RD 77388,,
2212182100000,2920 FAMILY PHARMACY,6225 FM 2920 RD 77379,,
0460590000051,2920 FM 1960E LLC,FM 2920 77388,,
2214555400000,2920 FOOD MART,28006 FM 2920 RD 77484,,
